-96.34090000000001,30.6212,-76.33229670234115
-96.340975,30.62115,-75.41319909549863
-96.34105,30.6211,-74.1867198331267
-96.34112500000001,30.62105,-72.38195570548059
-96.3412,30.621,-69.04722234146577
-96.34085,30.62115,-75.58333147726091
-96.340925,30.6211,-74.66168167019112
-96.34099999999999,30.62105,-73.41973257953009
-96.341075,30.621,-71.5661156352113
-96.34115,30.62095,-68.02599010996086
-96.3408,30.6211,-74.70531591765999
-96.340875,30.62105,-73.78644747692269
-96.34095000000001,30.621,-72.5331837514445
-96.341025,30.62095,-70.63152922643333
-96.3411,30.6209,-66.85898482096881
-96.34075,30.62105,-73.63893589563098
-96.340825,30.621,-72.73267811137727
-96.34090000000001,30.62095,-71.47622946947541
-96.340975,30.6209,-69.53054834277445
-96.34105,30.62085,-65.49384022368365
-96.3407,30.621,-72.27089948196647
-96.34077499999999,30.62095,-71.39774709450458
-96.34085,30.6209,-70.15550956280356
-96.340925,30.62085,-68.17751021994164
-96.34099999999999,30.6208,-63.84098024526617
-96.34065,30.62095,-80.91877570033267
-96.34072500000001,30.6209,-81.45347735832786
-96.3408,30.62085,-81.98817901632305
-96.340875,30.6208,-66.39229921418065
-96.34095000000001,30.62075,-61.72377944654912
-96.3406,30.6209,-72.47919132703343
-96.34067500000001,30.62085,-72.03145867899775
-96.34075,30.6208,-72.56616033699294
-96.340825,30.62075,-73.10086199498812
-96.34090000000001,30.6207,-61.30690086997735
-96.34054999999999,30.62085,-71.87934707136074
-96.340625,30.6208,-69.15094295446286
-96.3407,30.62075,-66.45920316389069
-96.34077499999999,30.6207,-63.77943075454385
-96.34085,30.62065,-67.4387376728133
-96.34050000000001,30.6208,-71.53856477385941
-96.340575,30.62075,-68.81016065719031
-96.34065,30.6207,-66.0817565405212
-96.34072500000001,30.62065,-63.31841865508481
-96.3408,30.6206,-61.29017182497829
-96.34045,30.62075,-71.19778247658685
-96.340525,30.6207,-68.21029554139174
-96.3406,30.62065,-65.10148909537877
-96.34067500000001,30.6206,-61.99268264905882
-96.34075,30.62055,-64.60435463144516
-96.33965000000001,30.6212,-79.17146290536309
-96.339725,30.62115,-78.71637178384044
-96.3398,30.6211,-78.23159644109606
-96.33987500000001,30.62105,-77.7124770419328
-96.33995,30.621,-77.15308513902461
-96.340025,30.62095,-76.5457019622488
-96.34010000000001,30.6209,-81.77061664621947
-96.340175,30.62085,-79.04221252955036
-96.34025,30.6208,-76.21097887386513
-96.34032500000001,30.62075,-73.10217242754519
-96.3404,30.6207,-69.99336598153222
-96.340475,30.62065,-66.88455953551924
-96.34054999999999,30.6206,-63.77575308935278
-96.340625,30.62055,-66.51978507841795
-96.3407,30.6205,-67.71651412019878
-96.3396,30.62115,-80.01620253791695
-96.339675,30.6211,-79.58430888936684
-96.33975,30.62105,-79.12391942131217
-96.33982500000001,30.621,-78.63043250717061
-96.3399,30.62095,-78.09796453766883
-96.339975,30.6209,-77.51881423747817
-96.34005000000001,30.62085,-81.10285576001859
-96.340125,30.6208,-77.99404931400561
-96.3402,30.62075,-74.88524286799265
-96.34027500000001,30.6207,-71.7764364216727
-96.34035,30.62065,-68.6676299758132
-96.340425,30.6206,-65.55882352949327
-96.34050000000001,30.62055,-67.14593944118779
-96.340575,30.6205,-70.23434136982087
-96.34065,30.62045,-70.82867360895239
-96.33955,30.6211,-80.71615635105921
-96.339625,30.62105,-80.29972305913738
-96.33969999999999,30.621,-79.85534107297016
-96.339775,30.62095,-79.37839277464572
-96.33985,30.6209,-78.86295358088404
-96.33992499999999,30.62085,-78.30123966645957
-96.34,30.6208,-77.68272804250526
-96.340075,30.62075,-76.66831330813312
-96.34014999999999,30.6207,-73.55950686196665
-96.340225,30.62065,-70.45070041595368
-96.3403,30.6206,-67.34189396963375
-96.340375,30.62055,-67.77209380395763
-96.34045,30.6205,-71.74939833185762
-96.340525,30.62045,-73.34650085857447
-96.3406,30.6204,-75.23873215918864
-96.3395,30.62105,-81.31275898228924
-96.339575,30.621,-80.90715494757745
-96.33965000000001,30.62095,-80.47382815783365
-96.339725,30.6209,-80.00811342771755
-96.3398,30.62085,-79.50400904961305
-96.33987500000001,30.6208,-78.95360669540182
-96.33995,30.62075,-78.34617999278851
-96.340025,30.6207,-75.34257730210713
-96.34010000000001,30.62065,-72.23377085609415
-96.340175,30.6206,-69.12496440977422
-96.34025,30.62055,-68.39824816672748
-96.34032500000001,30.6205,-72.37555269462746
-96.3404,30.62045,-75.86432810819656
-96.340475,30.6204,-76.45866034732808
-96.34054999999999,30.62035,-61.19709333696819
-96.33945,30.621,-81.83185250135981
-96.339525,30.62095,-81.43408284683332
-96.3396,30.6209,-81.00863659460339
-96.339675,30.62085,-80.55078506916166
-96.33975,30.6208,-80.05443105890907
-96.33982500000001,30.62075,-79.51151998669843
-96.3399,30.6207,-78.91109536678772
-96.339975,30.62065,-78.23770473090417
-96.34005000000001,30.6206,-70.9080348499147
-96.340125,30.62055,-69.02440252949732
-96.3402,30.6205,-73.0017070573973
-96.34027500000001,30.62045,-76.97901158529727
-96.34035,30.6204,-78.97648759695017
-96.340425,30.62035,-68.53986326640413
-96.34050000000001,30.6203,-61.79666585085593
-96.3394,30.62095,-82.29064489905528
-96.33947499999999,30.6209,-81.89865854014047
-96.33955,30.62085,-81.47893222669998
-96.339625,30.6208,-81.02666451594658
-96.33969999999999,30.62075,-80.53565170199659
-96.339775,30.6207,-79.99767942248772
-96.33985,30.62065,-79.40154343196589
-96.33992499999999,30.6206,-78.73139012222815
-96.34,30.62055,-69.65055689226716
-96.340075,30.6205,-73.62786142016714
-96.34014999999999,30.62045,-75.96112435830631
-96.340225,30.6204,-74.53910775643189
-96.3403,30.62035,-72.49969806772555
-96.340375,30.6203,-68.74143251795445
-96.34045,30.62025,-63.89797838808661
